627887890,[[8.476e+04 0.000e+00 4.000e+00]],0.8775,0,1,,,,,
627890082,[[8.47600000e+04 0.00000000e+00 3.54659356e+00]],0.669230769,0,0,,,,,
627891437, client_big_img.txt,,,,,,,,
627892319,[[7.89829778e+05 0.00000000e+00 2.28103611e+00]],0.218888889,2,2,,,,,
627894624,[[1.669582e+06 0.000000e+00 1.000000e-10]],0,3,1,,,,,
627896772,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.590909091,3,1,,,,,
627898903,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.980833333,3,1,,,,,
627901011,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.978461538,3,1,,,,,
627903117,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.977692308,3,1,,,,,
627905221,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.983333333,3,1,,,,,
627907416,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.981538462,3,1,,,,,
627909512,[[1.671167e+06 0.000000e+00 1.000000e-10]],0.98,3,1,,,,,
627911546, client_med_img_2.txt,,,,,,,,
627911615,[[1.51839027e+06 0.00000000e+00 6.84038436e-01]],0.748181818,3,1,,,,,
627913708,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.987333333,2,2,,,,,
627915957,[[8.24536e+05 0.00000e+00 1.00000e-10]],0.356,2,1,,,,,
627918120,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.778333333,2,1,,,,,
627920223,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.984285714,2,1,,,,,
627922319,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.982142857,2,1,,,,,
627924424,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.982857143,2,1,,,,,
627926531,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.985,2,1,,,,,
627928661,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.981333333,2,1,,,,,
627930794,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.980666667,2,1,,,,,
627931593, client_small_txt_1.txt,,,,,,,,
627932919,[[8.30895000e+05 9.18000000e+02 5.03258335e-01]],0.985555556,2,1,,,,,
627935048,[[0.00e+00 9.18e+02 1.00e-10]],0.988421053,1,3,,,,,
627937279,[[0.00e+00 5.84e+02 1.00e-10]],0.933125,1,0,,,,,
627939483,[[0.00e+00 9.18e+02 1.00e-10]],0.968235294,1,2,,,,,
627941664,[[0.00e+00 5.84e+02 1.00e-10]],0.983888889,1,3,,,,,
627943868,[[0.00e+00 5.84e+02 1.00e-10]],0.93625,1,0,,,,,
627945964,[[0.00e+00 9.18e+02 1.00e-10]],0.969444444,1,1,,,,,
627948209,[[0.00e+00 9.18e+02 1.00e-10]],0.987222222,1,2,,,,,
627950400,[[0.00e+00 5.84e+02 1.00e-10]],0.986111111,1,3,,,,,
627951718, client_var_big_img.txt,,,,,,,,
627952602,[[0.00e+00 5.84e+02 1.00e-10]],0.932,1,0,,,,,
627955138,[[3.27675700e+06 0.00000000e+00 2.32192809e+00]],0,4,2,,,,,
627959550,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,4,3,,,,,
627962174,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,4,1,,,,,
627966177,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,4,2,,,,,
627970756,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,4,3,,,,,
627972234, client_var_med_img.txt,,,,,,,,
627973744,[[6.69721000e+04 0.00000000e+00 3.32192809e+00]],0.223,0,0,,,,,
627975870,[[8.476e+04 0.000e+00 4.000e+00]],0.885,0,0,,,,,
627977949,[[8.476e+04 0.000e+00 3.875e+00]],0.890625,0,1,,,,,
627980111,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.725714286,0,0,,,,,
627982173,[[8.476e+04 0.000e+00 3.875e+00]],0.881875,0,0,,,,,
627984266,[[8.47600000e+04 0.00000000e+00 4.08746284e+00]],0.872941176,0,1,,,,,
627986408,[[8.47600000e+04 0.00000000e+00 3.70043972e+00]],0.640769231,0,0,,,,,
627988581,[[8.476e+04 0.000e+00 4.000e+00]],0.8875,0,0,,,,,
627990724,[[8.476e+04 0.000e+00 4.000e+00]],0.88625,0,1,,,,,
627992839,[[8.47600000e+04 0.00000000e+00 2.80735492e+00]],0.681428571,0,0,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
total response time: 43169.77747442187,,,,,,,,,testing 'workloads/client_big_img.txt'
,,,,,,,,,"scores (lower is better, * is best):"
   Category  BestConfigIndex  MeanReward  VarianceReward  Count  TotalCount,,,,,,,,, - option 0: 32.6190476190476190476
0         0                0    0.824339        0.029351     26          58    44%,, client_var_med_img.txt,,0,,,,, - option 1: 7.6818181818181818181 *
1         1                0    0.928665        0.016715     12          50    24%,, client_small_txt_1.txt,,2,,,,, - option 2: 31.052631578947368421
2         2                1    0.875762        0.054444     41          61    67%,, client_med_img_2.txt,,1,,,,, - option 3: 487.0
3         3                1    0.588251        0.142644     20          42    47%,, client_big_img.txt,,1,,,,,testing 'workloads/client_med_img_2.txt'
4         4                3    0.166667        0.055556      3          15    20%,, client_var_big_img.txt,,0,,,,,"scores (lower is better, * is best):"
,,,,,,,,, - option 0: 19.782608695652173913
vigilance 0.5,,,,,,,,, - option 1: 4.04 *
normalise 100,,,,,,,,, - option 2: 18.0
