949575703, client_big_img.txt,,,,,,,,,,,,,,,
949596500, client_big_txt_2.txt,,,,,,,,,,,,,,,
949616546, client_med_img_2.txt,,,,,,,,,,,,,,,
949636687, client_med_txt_3.txt,,,,,,,,,,,,,,,
949656796, client_small_img_2.txt,,,,,,,,,,,,,,,
949676906, client_small_txt_1.txt,,,,,,,,,,,,,,,
949697000, client_var_big_img.txt,,,,,,,,,,,,,,,
949975619,[[0.00000000e+00 1.19716667e+04 3.16992500e+00]],0,4,0,,,,,,,,,,,,
949977792,[[0.0000e+00 8.2628e+04 4.0000e+00]],0.885625,6,2,,,,,,,,,,,,
949978281, client_var_med_img.txt,,,,,,,,,,,,,,,
949980040,[[6.69721111e+04 0.00000000e+00 3.16992500e+00]],0,3,0,,,,,,,,,,,,
949982247,[[8.4760000e+04 0.0000000e+00 3.9068906e+00]],0.825333333,3,1,,,,,,,,,,,,
949984442,[[8.47600000e+04 0.00000000e+00 3.54659356e+00]],0.638461538,3,3,,,,,,,,,,,,
949986694,[[6.69730000e+04 0.00000000e+00 3.32192809e+00]],0.193,3,0,,,,,,,,,,,,
949988847,[[8.476e+04 0.000e+00 4.000e+00]],0.8825,3,0,,,,,,,,,,,,
949990944,[[8.476e+04 0.000e+00 4.000e+00]],0.861875,3,1,,,,,,,,,,,,
949993092,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.710714286,3,0,,,,,,,,,,,,
949995313,[[8.476e+04 0.000e+00 4.000e+00]],0.886875,3,0,,,,,,,,,,,,
949997450,[[8.476e+04 0.000e+00 3.875e+00]],0.876875,3,1,,,,,,,,,,,,
949998421, client_var_med_txt.txt,,,,,,,,,,,,,,,
949999668,[[8.47600000e+04 3.86900000e+03 3.80735492e+00]],0.82,3,0,,,,,,,,,,,,
950001857,[[   0. 3869.    4.]],0.916875,4,1,,,,,,,,,,,,
950004056,[[   0. 3869.    4.]],0.94625,4,0,,,,,,,,,,,,
950006174,[[   0.    3869.       3.875]],0.963125,4,1,,,,,,,,,,,,
950008372,[[   0. 3869.    4.]],0.95125,4,0,,,,,,,,,,,,
950010493,[[   0.         3869.            4.08746284]],0.966470588,4,0,,,,,,,,,,,,
950012543,[[   0.         3869.            3.96981578]],0.957058824,4,1,,,,,,,,,,,,
950014689,[[   0.         3869.            3.96981578]],0.964117647,4,0,,,,,,,,,,,,
950016804,[[   0. 3869.    4.]],0.94,4,1,,,,,,,,,,,,
950018453, client_var_small_img_1.txt,,,,,,,,,,,,,,,
950019107,[[2.9687000e+04 3.8690000e+03 3.9068906e+00]],0.850666667,0,2,,,,,,,,,,,,
950021353,[[2.96860000e+04 0.00000000e+00 3.45943162e+00]],0.429090909,0,3,,,,,,,,,,,,
950023606,[[2.9686000e+04 0.0000000e+00 3.5849625e+00]],0.525,0,0,,,,,,,,,,,,
950025735,[[2.9687e+04 0.0000e+00 3.8750e+00]],0.928125,0,0,,,,,,,,,,,,
950027839,[[2.9687e+04 0.0000e+00 4.0000e+00]],0.91375,0,1,,,,,,,,,,,,
